data,ano,mes,modalidade,fluxo_energia,detalhe,valor_kwh
2019-07-01,2019,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),79055222
2019-07-01,2019,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1184666787
2019-07-01,2019,7,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",27265456
2019-07-01,2019,7,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",2056626
2019-07-01,2019,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),19126460
2019-07-01,2019,7,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",835662
2019-07-01,2019,7,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",2056626
2019-07-01,2019,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),2892288
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Medida (kWh),843720145
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Faturada (kWh),858956449
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Medida (kWh),1854005
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Faturada (kWh),1863752
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),8310514
2019-07-01,2019,7,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),20855574
2019-07-01,2019,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",209769572
2019-07-01,2019,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",604784484
2019-07-01,2019,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",355290
2019-07-01,2019,7,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1498714
2019-07-01,2019,7,Energia Entregue,Requisitos,Energia Medida (kWh),236080774
2019-07-01,2019,7,Energia Entregue,Requisitos,Energia Medida (kWh),13533234
2019-07-01,2019,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),8643542
2019-07-01,2019,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),164301887
2019-07-01,2019,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",63135345
2019-07-01,2019,7,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11238613
2019-07-01,2019,7,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2294621
2019-07-01,2019,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),227962322
2019-07-01,2019,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),134037776
2019-07-01,2019,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),93924546
2019-07-01,2019,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),212716270
2019-07-01,2019,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),118791723
2019-07-01,2019,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),93924546
2019-08-01,2019,8,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1742653
2019-08-01,2019,8,Energia Recebida,Disponibilidades,Energia Medida (kWh),1295722947
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1327504784
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),33292512
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),84273832
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1179995150
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",27755447
2019-08-01,2019,8,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",2187844
2019-08-01,2019,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),26841018
2019-08-01,2019,8,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1010323
2019-08-01,2019,8,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",2187844
2019-08-01,2019,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),3198167
2019-08-01,2019,8,Energia Vendida,Requisitos,Energia Medida (kWh),802813255
2019-08-01,2019,8,Energia Vendida,Requisitos,Energia Faturada (kWh),820970545
2019-08-01,2019,8,Energia Vendida,Requisitos,Energia Medida (kWh),1761103
2019-08-01,2019,8,Energia Vendida,Requisitos,Energia Faturada (kWh),1773991
2019-08-01,2019,8,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),19220641
2019-08-01,2019,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",210644753
2019-08-01,2019,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",572947861
2019-08-01,2019,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",352619
2019-08-01,2019,8,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1408484
2019-08-01,2019,8,Energia Entregue,Requisitos,Energia Medida (kWh),267712270
2019-08-01,2019,8,Energia Entregue,Requisitos,Energia Medida (kWh),12833015
2019-08-01,2019,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),30005583
2019-08-01,2019,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),170171950
2019-08-01,2019,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",67534737
2019-08-01,2019,8,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),10740235
2019-08-01,2019,8,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2092780
2019-08-01,2019,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),242385141
2019-08-01,2019,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),144944315
2019-08-01,2019,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),97440826
2019-08-01,2019,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),224214964
2019-08-01,2019,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),126774137
2019-08-01,2019,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),97440826
2019-09-01,2019,9,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1765289
2019-09-01,2019,9,Energia Recebida,Disponibilidades,Energia Medida (kWh),1313934785
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1352866413
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),32067025
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),89862934
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1197337620
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",30520929
2019-09-01,2019,9,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3077905
2019-09-01,2019,9,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),33094264
2019-09-01,2019,9,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",994171
2019-09-01,2019,9,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3077905
2019-09-01,2019,9,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),4072076
2019-09-01,2019,9,Energia Vendida,Requisitos,Energia Medida (kWh),798626565
2019-09-01,2019,9,Energia Vendida,Requisitos,Energia Faturada (kWh),817121993
2019-09-01,2019,9,Energia Vendida,Requisitos,Energia Medida (kWh),1043343
2019-09-01,2019,9,Energia Vendida,Requisitos,Energia Faturada (kWh),1053139
2019-09-01,2019,9,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),18562288
2019-09-01,2019,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",207854947
2019-09-01,2019,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",572209330
2019-09-01,2019,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",336725
2019-09-01,2019,9,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",706618
2019-09-01,2019,9,Energia Entregue,Requisitos,Energia Medida (kWh),272851041
2019-09-01,2019,9,Energia Entregue,Requisitos,Energia Medida (kWh),13871758
2019-09-01,2019,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),33191635
2019-09-01,2019,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),170486414
2019-09-01,2019,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",69172992
2019-09-01,2019,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),11693958
2019-09-01,2019,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2177800
2019-09-01,2019,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),266473706
2019-09-01,2019,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),158680641
2019-09-01,2019,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),107793065
2019-09-01,2019,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),247968482
2019-09-01,2019,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),140175416
2019-09-01,2019,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),107793065
2019-10-01,2019,10,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",66905110
2019-10-01,2019,10,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1917457
2019-10-01,2019,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),12429763
2019-10-01,2019,10,Energia Recebida,Disponibilidades,Energia Medida (kWh),1424906982
2019-10-01,2019,10,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2302550
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1486233151
2019-10-01,2019,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),292061528
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),33866701
2019-10-01,2019,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),170194093
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),100488946
2019-10-01,2019,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),121867435
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1317288401
2019-10-01,2019,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),273453578
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",31093780
2019-10-01,2019,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),151586143
2019-10-01,2019,10,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3495323
2019-10-01,2019,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),121867435
2019-10-01,2019,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),54821807
2019-10-01,2019,10,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1091582
2019-10-01,2019,10,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3495323
2019-10-01,2019,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),4586905
2019-10-01,2019,10,Energia Vendida,Requisitos,Energia Medida (kWh),914461329
2019-10-01,2019,10,Energia Vendida,Requisitos,Energia Faturada (kWh),933058057
2019-10-01,2019,10,Energia Vendida,Requisitos,Energia Medida (kWh),1384341
2019-10-01,2019,10,Energia Vendida,Requisitos,Energia Faturada (kWh),1395562
2019-10-01,2019,10,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),20454469
2019-10-01,2019,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",235317615
2019-10-01,2019,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",658689245
2019-10-01,2019,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",400067
2019-10-01,2019,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",984273
2019-10-01,2019,10,Energia Entregue,Requisitos,Energia Medida (kWh),263593640
2019-10-01,2019,10,Energia Entregue,Requisitos,Energia Medida (kWh),14732313
2019-10-01,2019,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),31966234
2019-10-01,2019,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),164722296
2019-11-01,2019,11,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),1977443
2019-11-01,2019,11,Energia Recebida,Disponibilidades,Energia Medida (kWh),1443079728
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1497868036
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),32557488
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),99872371
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1327674371
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",33769817
2019-11-01,2019,11,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3993989
2019-11-01,2019,11,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),47834396
2019-11-01,2019,11,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",982480
2019-11-01,2019,11,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",3993989
2019-11-01,2019,11,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),4976469
2019-11-01,2019,11,Energia Vendida,Requisitos,Energia Medida (kWh),922218381
2019-11-01,2019,11,Energia Vendida,Requisitos,Energia Faturada (kWh),941635301
2019-11-01,2019,11,Energia Vendida,Requisitos,Energia Medida (kWh),1151739
2019-11-01,2019,11,Energia Vendida,Requisitos,Energia Faturada (kWh),1161144
2019-11-01,2019,11,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),18886339
2019-11-01,2019,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",230234078
2019-11-01,2019,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",673097963
2019-11-01,2019,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",371650
2019-11-01,2019,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",780089
2019-11-01,2019,11,Energia Entregue,Requisitos,Energia Medida (kWh),283150075
2019-11-01,2019,11,Energia Entregue,Requisitos,Energia Medida (kWh),16446130
2019-11-01,2019,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),33759165
2019-11-01,2019,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),176353800
2019-11-01,2019,11,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",73037110
2019-11-01,2019,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),13903656
2019-11-01,2019,11,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2542474
2019-11-01,2019,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),274901711
2019-11-01,2019,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),151526865
2019-11-01,2019,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),123374846
2019-11-01,2019,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),255475387
2019-11-01,2019,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),132100541
2019-11-01,2019,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),123374846
2019-12-01,2019,12,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2069345
2019-12-01,2019,12,Energia Recebida,Disponibilidades,Energia Medida (kWh),1504738097
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1560204299
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),31317163
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),102858153
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1385831511
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",35704303
2019-12-01,2019,12,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4493169
2019-12-01,2019,12,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),48027000
2019-12-01,2019,12,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",876689
2019-12-01,2019,12,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4493169
2019-12-01,2019,12,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),5369857
2019-12-01,2019,12,Energia Vendida,Requisitos,Energia Medida (kWh),996065161
2019-12-01,2019,12,Energia Vendida,Requisitos,Energia Faturada (kWh),1011792139
2019-12-01,2019,12,Energia Vendida,Requisitos,Energia Medida (kWh),1427722
2019-12-01,2019,12,Energia Vendida,Requisitos,Energia Faturada (kWh),1438408
2019-12-01,2019,12,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),20673378
2019-12-01,2019,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",243906076
2019-12-01,2019,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",731485707
2019-12-01,2019,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",409485
2019-12-01,2019,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1018238
2019-12-01,2019,12,Energia Entregue,Requisitos,Energia Medida (kWh),272986789
2019-12-01,2019,12,Energia Entregue,Requisitos,Energia Medida (kWh),16379000
2019-12-01,2019,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),32445942
2019-12-01,2019,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),167794848
2019-12-01,2019,12,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",72745999
2019-12-01,2019,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),13840342
2019-12-01,2019,12,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2538658
2019-12-01,2019,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),273345627
2019-12-01,2019,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),145757696
2019-12-01,2019,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),127587931
2019-12-01,2019,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),257607963
2019-12-01,2019,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),130020032
2019-12-01,2019,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),127587931
2020-01-01,2020,1,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2196365
2020-01-01,2020,1,Energia Recebida,Disponibilidades,Energia Medida (kWh),1517429327
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1571238663
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),35004272
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),92831865
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1402903086
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",36240175
2020-01-01,2020,1,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4259265
2020-01-01,2020,1,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),46489407
2020-01-01,2020,1,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",864299
2020-01-01,2020,1,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4259265
2020-01-01,2020,1,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),5123564
2020-01-01,2020,1,Energia Vendida,Requisitos,Energia Medida (kWh),883832449
2020-01-01,2020,1,Energia Vendida,Requisitos,Energia Faturada (kWh),898310866
2020-01-01,2020,1,Energia Vendida,Requisitos,Energia Medida (kWh),1582911
2020-01-01,2020,1,Energia Vendida,Requisitos,Energia Faturada (kWh),1592922
2020-01-01,2020,1,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),18519559
2020-01-01,2020,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",205217065
2020-01-01,2020,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",660095825
2020-01-01,2020,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",351724
2020-01-01,2020,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1231187
2020-01-01,2020,1,Energia Entregue,Requisitos,Energia Medida (kWh),280149605
2020-01-01,2020,1,Energia Entregue,Requisitos,Energia Medida (kWh),17074376
2020-01-01,2020,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),31239258
2020-01-01,2020,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),176157255
2020-01-01,2020,1,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",72753092
2020-01-01,2020,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),14435586
2020-01-01,2020,1,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2638790
2020-01-01,2020,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),388599322
2020-01-01,2020,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),254422765
2020-01-01,2020,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),134176557
2020-01-01,2020,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),374110894
2020-01-01,2020,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),239934337
2020-01-01,2020,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),134176557
2020-02-01,2020,2,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2028449
2020-02-01,2020,2,Energia Recebida,Disponibilidades,Energia Medida (kWh),1438624961
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1481483572
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),32113322
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),79791791
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1332146248
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",33207447
2020-02-01,2020,2,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4224764
2020-02-01,2020,2,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),35355123
2020-02-01,2020,2,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",1250275
2020-02-01,2020,2,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",4224764
2020-02-01,2020,2,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),5475039
2020-02-01,2020,2,Energia Vendida,Requisitos,Energia Medida (kWh),879357476
2020-02-01,2020,2,Energia Vendida,Requisitos,Energia Faturada (kWh),898366414
2020-02-01,2020,2,Energia Vendida,Requisitos,Energia Medida (kWh),1170255
2020-02-01,2020,2,Energia Vendida,Requisitos,Energia Faturada (kWh),1180520
2020-02-01,2020,2,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),16355260
2020-02-01,2020,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",205300171
2020-02-01,2020,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",657702046
2020-02-01,2020,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",368868
2020-02-01,2020,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",801387
2020-02-01,2020,2,Energia Entregue,Requisitos,Energia Medida (kWh),286568076
2020-02-01,2020,2,Energia Entregue,Requisitos,Energia Medida (kWh),15252105
2020-02-01,2020,2,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),34873858
2020-02-01,2020,2,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),172563054
2020-02-01,2020,2,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",79131164
2020-02-01,2020,2,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),12938707
2020-02-01,2020,2,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2313398
2020-02-01,2020,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),299135659
2020-02-01,2020,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),174166231
2020-02-01,2020,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),124969428
